shopid,itemid
43718483,2192564613
22133645,254271667
43718483,931052625
43718483,1346820824
106547813,2043940689
77384322,2304301175
43718483,999687678
10085790,1130940117
22133645,1111483958
43718483,1133739522
43718483,2320500359
7272055,85017278
7414001,1924542837
43718483,2002644063
43718483,1544810495
7414001,1956961794
43718483,1018166371
10085790,1298091216
43718483,1146741843
10085790,124672811
43718483,1151246602
53157733,1630726919
7272055,112127658
10085790,1381324499
43718483,1612343590
88050662,1901797649
10085790,876942654
22133645,254271212
22133645,254256198
7272055,112484631
22133645,427391764
265905,1987202639
10085790,384012172
43718483,2314403765
22133645,254255649
43718483,992384108
10085790,1133773034
43718483,1146598795
43718483,1425621037
43718483,1023584021
43718483,1633186987
7272055,570343315
43718483,691103851
6057104,2136909858
43718483,1129519949
22133645,1399789307
10085790,363681583
43718483,1018221104
43718483,1712560007
43718483,1632368138
7414001,1227100278
10085790,1232122273
7272055,2156379279
43718483,1422788617
125227843,2499028574
43718483,1632939042
43718483,2305402683
10085790,141925527
43718483,994182200
43718483,1133599467
43718483,1424745199
22826584,1790257602
10085790,834845508
22133645,1365006980
10085790,67265395
22133645,2050505412
53157733,1794526047
10085790,1047191511
43718483,691094510
43718483,1133596270
43718483,2268051661
112672221,2497792463
6057104,27411224
43718483,691104213
102590948,2137313366
43718483,1029263108
43718483,1129516106
9824519,1618192348
43718483,2094717063
4170536,2425184898
77180748,2321141976
10085790,1865582258
22133645,2467411701
6057104,2497022208
10069927,1192545525
43718483,1744162037
43718483,691094477
10085790,1495722247
43718483,1998330787
10085790,494720615
22133645,2422822384
7414001,1923059603
22133645,254271213
22133645,1458143366
43718483,1148589093
7272055,2408838785
125227843,2494101130
43718483,691103807
43718483,996768192
43718483,691102985
43718483,1998385434
22133645,991722979
10069927,1516845040
7272055,1662179873
43718483,2133040971
22133645,254253562
22133645,991729146
10085790,302976838
43718483,2004930320
43718483,691103763
22133645,1611541939
8249873,2441031544
10085790,1303673225
43718483,2353277487
152445396,2286111153
7272055,2237341985
25262550,2470586078
43718483,691103821
22133645,254271660
53157733,1030617781
102590948,1773085555
43718483,1424754290
22133645,254255657
22133645,2461076146
71406208,2402521267
3981480,1196419721
22133645,254271668
43718483,1542467437
10069927,883730028
22133645,2011235903
22133645,695120476
88050662,1901685147
22133645,254254800
6057104,27113218
10085790,920447741
22133645,1609174658
7414001,182477704
102590948,2369020239
10085790,1131227242
22133645,1402446244
71406208,2043507520
43718483,2462358627
43718483,691102982
22133645,1449005749
22133645,1611518164
71406208,1860971278
31954025,1337671617
43718483,2352839543
22133645,427348974
7272055,1436403314
53157733,1685783394
10085790,2251460479
7272055,2097372480
43718483,1388519935
2654874,1001657385
10085790,1814780856
43718483,1542707424
31954025,1092769883
7272055,2156203852
15612520,2461781961
10085790,1128181520
43718483,1146593686
43718483,913423827
22133645,1775265129
22133645,254228828
10085790,1988281835
7414001,1957015115
9824519,2023735763
1078844,2063787408
122157442,1985796512
7272055,142367478
22133645,254228625
7272055,1361854751
10085790,70569712
7272055,112557450
22133645,254255266
7272055,1541358977
2654874,1001660619
43718483,1018321090
53157733,2010028590
53157733,1490599876
152445396,2286118348
10085790,68881865
43718483,1423673919
43718483,990064377
53157733,1495935218
22133645,932967381
22133645,1423587938
102590948,2098765453
43718483,2378934705
43718483,997002425
43718483,691095346
20528376,319995685
22133645,254254221
10085790,1819594809
53157733,1986731651
43718483,1848280527
10085790,1744832133
71406208,1730852384
22133645,998723722
22133645,991695448
10085790,101998423
121360819,2022392067
43718483,1152313279
22133645,1611490527
7414001,1912307541
10085790,101963646
22133645,828897130
22133645,1401462720
22133645,428226906
2654874,548257923
10085790,1530869458
7272055,1962782947
7414001,1226944732
22133645,821632010
43718483,1424742147
22133645,254228600
10085790,67260357
1078844,2063983331
53157733,1376730248
43718483,1737180729
7414001,1920320254
10085790,659903583
77180748,2131823858
53157733,1071916245
10085790,100857208
7272055,1356978718
43718483,1425553832
22133645,1458173861
7414001,1926745503
10085790,68765033
10085790,68885042
53157733,2007614283
10085790,75514136
53157733,927302913
22133645,2422831150
43718483,1422791197
10085790,71016913
22133645,254234941
43718483,2379113794
43718483,1129540749
10069927,1560807525
53157733,1367962171
22133645,819878999
22133645,1989590803
22133645,254255410
22133645,1458147218
7414001,1920167493
43718483,1630377034
20528376,319995236
10085790,414279241
10085790,2301051267
53157733,1094251773
43718483,2311407774
43718483,2353149265
43718483,2462207151
10085790,67273165
43718483,1018341636
43718483,1019977036
10085790,1717037224
22133645,819810253
22133645,254228391
43718483,1426865511
43718483,2355898669
22133645,854782282
10085790,67274672
22133645,254261156
43718483,2313688772
43718483,691104186
43718483,1204993154
43718483,1542764109
43718483,2320460114
43718483,1133730240
43718483,2314083694
10085790,1416783410
10085790,882111658
22133645,254254067
10085790,2453284751
43718483,2122172824
10085790,1788455946
22133645,828833648
53157733,2513328887
7414001,1942753628
10085790,68764215
53157733,1685725195
43718483,1023574369
43718483,1703816470
43718483,691096542
43718483,1542757799
10085790,1429670335
31954025,1609257838
43718483,1138696182
7414001,1912784717
10085790,70577949
22133645,999892520
43718483,1418484414
22133645,1934337795
31954025,2219946360
43718483,691103825
43718483,1133761828
43718483,1310746497
25262550,1668753650
6057104,1185928752
43718483,1737201302
43718483,691095466
10085790,1125544266
71406208,1742059072
43718483,1622734488
22133645,1403168787
22133645,2019615642
22133645,825277299
43718483,1701278107
22133645,427354685
43718483,1204997330
8249873,2441023822
43718483,911387491
9824519,1654757670
10085790,1416949936
7414001,1949272986
43718483,2461968062
22133645,1380788379
25262550,1361337459
7272055,1541232586
10085790,1121132294
43718483,1018224244
10085790,1870950518
107579128,2487857933
10085790,342403832
10085790,71018754
43718483,1737022987
10085790,502208981
10069927,1619119615
31954025,2208512544
7414001,1227165816
9923855,1626932758
43718483,2005155866
7272055,2069861018
43718483,1018183023
7414001,1919867882
10085790,142682272
43718483,1162651612
22133645,821624613
10085790,301564380
7414001,1920809664
53157733,927241581
151128457,2327864408
22133645,1324251907
43718483,1541365118
22133645,738249496
121360819,1885800767
1078844,2063777294
10085790,1410958616
6057104,2136915750
71406208,2402520939
22133645,254229581
22133645,1549193335
10085790,1651099176
43718483,1701341233
10085790,2393254468
26869445,2358128075
22133645,1611785165
7414001,1913189948
7414001,1956742800
53157733,1131500405
10085790,1122969367
10085790,301527564
22133645,1611792104
53157733,1280393313
53157733,1108601699
43718483,691103878
7098285,1719860116
43718483,691093644
7272055,249572344
122157442,1918772147
22133645,254253875
43718483,1295522929
22133645,1522530371
22133645,1601571624
43718483,1018396714
10085790,68758990
43718483,2378944708
10085790,74953417
586636,894774026
121360819,2067382944
43718483,996882607
31954025,2127551564
43718483,691095403
53157733,1177632719
10085790,1552667612
31954025,1905402843
43718483,927403447
10085790,1228035966
7272055,159009600
125227843,2463349788
7414001,1923084853
43718483,1848725804
7438346,514744896
43718483,2002259703
10085790,1830763141
10085790,1229212675
22133645,2422789931
6057104,27411204
22133645,254234019
43718483,1744144587
43718483,1138712938
22133645,820702010
22133645,254271224
7272055,2156215525
2654874,1001620657
121360819,1885660549
53157733,1490355032
43718483,2322199395
22133645,1366678660
22826584,1944843334
7414001,1926454762
53157733,2009937425
121360819,1885766131
15176048,1263223323
43718483,1425741076
43718483,1619928587
43718483,1423668874
22133645,1611483521
53157733,1025206281
22133645,2461161736
43718483,2268085497
65170305,1451460661
10085790,141930907
43718483,1422821265
22133645,821641956
43718483,1418472486
10085790,1847222995
43718483,691093600
28914446,673207141
43718483,2196842065
43718483,1624454768
10085790,1617617059
102590948,2281058758
7414001,933560629
22133645,1078579786
7414001,1949381390
22133645,821014750
7414001,1921074205
22133645,254254065
22133645,1867212194
43718483,2192526130
43718483,2192279166
43718483,1541361559
10085790,2459355506
7272055,2156224186
43718483,691093725
43718483,992387055
55320160,2205978363
10085790,70574011
10085790,68779745
21030762,405795203
7414001,1924640262
121360819,2022428667
7414001,2052601937
43718483,1023522530
22133645,825286445
10085790,387307314
43718483,1301406976
22133645,1989633572
43718483,1622648350
7414001,1919809071
7414001,1227021561
22133645,825282195
7272055,1489124736
43718483,2313698813
7414001,1927622000
43718483,1346783723
43718483,1630432085
22133645,254255402
43718483,691093545
43718483,2453364228
125227843,2446876352
10085790,1817939176
53157733,1669430791
22133645,1364999738
43718483,1018162278
22133645,2067065258
22133645,254255246
22133645,819931618
10085790,1137368245
22133645,819908048
65170305,1451460685
43718483,691102994
7414001,1921016679
65170305,1451515328
43718483,1703711499
10085790,71031178
22133645,1364084023
22133645,1495302275
43718483,1151180228
43718483,890545896
121360819,1887261429
43718483,2014402235
22133645,1078534499
10085790,1888047478
7414001,1227287050
22133645,254271131
7414001,183113039
53157733,2405039638
7272055,101331829
41993819,1936606936
10085790,2002184970
10085790,1723049054
43718483,1848369271
9824519,1937016334
22133645,2421805884
10085790,1430003342
53157733,1739847783
121360819,1892249209
43718483,691103838
43718483,1736987855
43718483,930619626
6057104,2496825468
53157733,1094253921
22133645,1357630816
43718483,1133591653
43718483,2311124792
43718483,1425734246
43718483,2390333255
10085790,920507139
22133645,410997392
6057104,1737944900
10069927,1457587457
10085790,1595321023
10085790,1813322167
22133645,411138666
43718483,1148578190
43718483,2001784842
10085790,1575693019
92559538,2021389366
10085790,2444480679
43718483,1701386277
10085790,74870510
7098285,66965474
22133645,254228739
22133645,254229972
586636,173204257
43718483,1612341588
22133645,932955438
53157733,2405028686
43718483,1133819129
22133645,820621300
43718483,2375604780
43718483,1545772496
43718483,1630436137
43718483,888006969
43718483,2311428740
22133645,1989580917
43718483,1425459861
43718483,1542735730
7414001,1226997976
22133645,1887465862
43718483,691100513
10085790,141926495
6057104,27120022
43718483,1612734326
9824519,1612967980
43718483,691097944
43718483,2275009931
46956953,765391911
43718483,2390353325
53157733,2222738902
43718483,1018233652
10069927,1457568596
10085790,1552660902
43718483,913378750
10085790,1095304942
43718483,691103777
22133645,2088153386
10085790,1136113357
43718483,1294609212
7272055,112128815
43718483,1018253486
43718483,1998610728
43718483,1424758207
43718483,1019363716
102590948,2079413778
43718483,691100518
43718483,691103847
10085790,1549776270
43718483,911417890
10085790,68769169
10085790,68780732
106547813,2231633096
10085790,2275764559
43718483,2399632988
7414001,1919779033
10085790,1130056315
65170305,1451460709
22133645,820739432
43718483,1155498188
22133645,1610445220
10085790,1805179169
10085790,2242104242
43718483,1019317321
43718483,2462112122
22133645,428256310
43718483,1133624541
7098285,35652965
22133645,1763992224
152445396,2285187796
10085790,1784746135
43718483,2311386496
10085790,2459983521
10085790,311726172
10085790,141927991
1078844,2063777041
71406208,2402520933
152445396,2285091041
43718483,691103754
43718483,1703959536
10085790,314861945
43718483,691097839
22133645,1549189466
43718483,1129415519
43718483,2274817393
43718483,1148564768
20528376,1439305295
53157733,2404988339
22133645,819861019
7414001,1227311087
83275976,2302262000
7272055,1436383876
43718483,2005166291
43718483,691103026
22133645,2025347371
10085790,312767275
10085790,74483718
10725766,1861496371
10085790,298138081
43718483,1543387025
43718483,1540679270
10085790,131855643
43718483,1138718156
43718483,2369257674
22133645,774386905
22133645,254255408
122157442,1918854725
43718483,1545871285
43718483,1610134582
43718483,1310742770
7414001,1226968289
7414001,1227108903
43718483,691103755
43718483,1622710419
121360819,1887242727
43718483,1630445503
43718483,1998375982
43718483,1133724718
43718483,691103760
39706405,815406846
10085790,1125095284
121360819,1885754225
43718483,1545158563
122157442,1895548249
43718483,1018262459
53157733,2007251299
10085790,1095314426
10085790,131853989
43718483,1151159414
10069927,1887255642
43718483,2369283496
43718483,1425677917
43718483,691103818
7414001,182824662
122157442,2057272382
22133645,2510989809
43718483,2369279169
7414001,1956946469
43718483,1737311187
22133645,254229494
43718483,2005303289
43718483,1133754342
10085790,133398108
10085790,1884327061
22133645,254232373
71406208,2402521082
43718483,2349290432
43718483,1180184503
10085790,857972044
43718483,992408290
43718483,911390528
22133645,1583534140
22133645,1364107258
7414001,1920368834
43718483,1703824487
22133645,410722858
10085790,374695905
22133645,1212940581
10085790,202286413
10085790,1878077242
22133645,411132826
43718483,1346730398
22133645,1611441544
10085790,1567550165
43718483,2021556416
22133645,820610284
43718483,2369262210
10085790,1589229664
43718483,1309783202
43718483,2462267820
10085790,1852052214
43718483,1622766777
43718483,1542336389
43718483,1545708837
43718483,1541435542
22133645,2421743790
22133645,828469179
43718483,1747173764
22133645,428241916
22133645,254271400
43718483,691102850
10085790,1291045660
10085790,391171576
10085790,270778355
43718483,1133772652
43718483,999681965
43718483,1848353162
43718483,691103898
43718483,691151001
43718483,2390570733
43718483,911420933
7414001,183085506
43718483,1587383594
22133645,1278183379
53157733,2404995190
22133645,819804770
4170536,2425056583
7272055,158940970
53157733,2483619324
10085790,1403401547
43718483,2001801390
112672221,2460772749
10085790,297270057
22133645,254254245
22133645,254253578
7272055,157746150
43718483,1747597797
102590948,1773106257
22133645,1402344819
7098285,50784545
10069927,1192515483
22133645,1730485082
22133645,427352163
22133645,427399239
125227843,2463768093
22133645,2281531007
10069927,1466913307
22133645,1403316162
43718483,1848734836
53157733,1046680737
25262550,1664777541
7414001,447384129
22133645,738245109
43718483,1146776903
22133645,254229585
10085790,1840971529
22133645,254271202
10085790,1129910579
43718483,1423413958
22133645,254254159
28241831,1934566218
10085790,96432319
43718483,2263908906
7272055,2237303451
43718483,2360927382
7272055,2156147277
43718483,1129421684
43718483,1542638079
43718483,691102990
10085790,68782497
43718483,1023500470
43718483,1019970675
7414001,1227297289
22133645,254232054
22133645,1583543304
7272055,185986915
43718483,1146707242
43718483,890539290
43718483,1610061674
53157733,1208104780
7438346,132511538
102590948,2197726659
43718483,1428582133
22133645,254229977
43718483,1129537823
10085790,73942698
7098285,317445250
43718483,2268021337
43718483,691104185
22133645,2421841524
10085790,1649370841
7414001,1919959456
43718483,1737174836
88842450,1475858846
8249873,2353827461
57729964,2031445804
43718483,2347395947
7414001,1919982203
43718483,2002150552
122157442,1894059739
22133645,1887469407
22133645,254232396
10085790,2301060411
57729964,2494596573
265905,1987228185
22133645,254256589
43718483,1162654486
22133645,427316762
22133645,254271653
22133645,2026827190
43718483,1632951988
7414001,1227170423
10085790,1413107285
10085790,1123683784
22133645,254256186
7414001,183076747
22133645,2077469917
43718483,1328777631
43718483,691096680
7414001,1920343442
22133645,1401459487
7414001,1926824262
53157733,1037202028
22133645,254255652
7272055,1436391343
43718483,2375624779
10085790,2259446154
43718483,1612431028
36691034,1041276234
71406208,1724861328
43718483,2004814683
10085790,67268755
22133645,2054654809
43718483,999685110
36691034,1041278962
22133645,254255631
43718483,691094482
53157733,1336835115
71406208,1822964246
53157733,927431511
7414001,1912517487
41993819,2238216652
7414001,1227279035
53157733,1944072275
1078844,2063777191
22133645,1446308058
22133645,254256387
43718483,2378873962
22133645,1611447218
43718483,1706630368
7414001,1227189349
10085790,1413574658
22133645,1522481153
43718483,2268057224
22133645,2268531653
22133645,254256397
43718483,1737240851
22133645,2102414152
10085790,371249104
22133645,254255659
43718483,989526539
6057104,1737944845
43718483,691093717
43718483,2039366874
43718483,2355915545
10085790,1712508528
2654874,1001643239
43718483,1998561666
43718483,911397553
10085790,67279997
7272055,1487848172
22133645,254255772
22133645,254256593
43718483,1310946718
7414001,1227281643
1078844,2063787369
70288382,2041190142
28914446,667317243
43718483,2347385513
10085790,68783791
6057104,380950908
7272055,977135864
53157733,1163575733
22133645,254228376
43718483,1426693785
10069927,911302660
22133645,254253882
7414001,1956706490
22133645,2460998629
10085790,363797840
9923855,1626916978
22133645,254271300
43718483,2192305187
10085790,1498245115
10085790,1589130039
53157733,1354011224
2654874,1430604399
10085790,1584899568
43718483,1422794604
43718483,911444241
7438346,313063684
43718483,1619923063
43718483,2193212867
43718483,2311635651
43718483,691103860
43718483,1019359096
10085790,1976830865
43718483,1310965905
122157442,1918776872
39706405,815358003
22133645,819874059
7272055,1541229139
43718483,1133812727
43718483,1560713929
43718483,1425550065
7272055,1541372934
10085790,68781616
7272055,1629895307
43718483,2040195951
43718483,691096531
22826584,1790237913
10085790,2443519649
10069927,1622299722
10085790,71024456
43718483,922191811
71406208,1801368000
43718483,1019156828
7414001,1227120580
22133645,1558718056
4170536,2425037355
10085790,1445295646
43718483,990021756
7414001,1953432121
43718483,691097946
43718483,1133769025
7414001,181479602
71406208,1793283399
22133645,459794975
10085790,1759252429
43718483,2274743049
43718483,2369200753
43718483,1542769275
43718483,1326913155
7414001,1912344324
102590948,2083782916
22133645,254254163
43718483,2196846411
43718483,1018217963
43718483,1612746896
43718483,1129527435
22133645,820592637
22133645,819953230
43718483,1018237423
43718483,1736992203
25262550,1848717369
10085790,75515378
2654874,1563029010
43718483,2353118890
43718483,691097959
22133645,850796711
9824519,64270167
43718483,931046682
10085790,504061629
43718483,1422870574
53157733,1197374062
43718483,1346794419
10085790,369269984
22133645,254271413
43718483,1747177638
44344534,1815534431
43718483,1425682097
43718483,691097969
2305166,43788990
22826584,2436067248
71406208,2402528630
7414001,1920230005
22133645,254235689
43718483,1418455743
121360819,1885792405
10085790,361710969
65170305,1451460714
43718483,1540665018
10085790,68761033
43718483,2462231264
102590948,2133569250
43718483,691100470
43718483,2309341120
43718483,1019123726
43718483,922194429
22133645,998741658
10085790,68766453
22133645,459808406
43718483,2335229971
43718483,691103019
22133645,1694441003
28914446,2274765977
31954025,1151523858
10085790,1867993064
22133645,1611532224
22133645,1701695872
53157733,1706690607
10085790,312338354
53838685,1588815566
71406208,2402520940
10085790,79740513
43718483,989856807
53157733,1181595039
22133645,1611513451
53157733,2008036109
10085790,1421148223
43718483,1346824938
43718483,1630447976
10085790,1414223450
43718483,2265126060
43718483,2313704752
21030762,323000832
22133645,1458164197
43718483,2353245081
53157733,1944101092
7098285,35782999
43718483,1735848415
65170305,1451460721
10085790,1953190622
43718483,1542985579
10085790,2436497460
10085790,2239020178
10085790,303503802
43718483,2040760743
10085790,2229759452
43718483,1129425458
22133645,1611493550
10085790,70575578
25262550,1364204762
43718483,691100517
10085790,846287217
22133645,2421921108
43718483,1018093065
43718483,997009352
8249873,2433166601
7272055,93937684
43718483,2004517133
43718483,691100489
43718483,2268054288
53157733,1034940459
43718483,1610967357
7098285,35645777
43718483,2378766959
43718483,1742768637
43718483,2369195569
71406208,1874570037
43718483,997025192
7414001,1127751078
43718483,911458775
22133645,828886833
10085790,1427191836
10085790,121554953
102590948,1809940573
10085790,67272389
22133645,2366333896
22133645,819841498
43718483,691095457
43718483,1422546859
22133645,254255409
10085790,1588077010
10085790,202575051
43718483,1019113056
10085790,2371259191
7414001,273598147
22133645,1072853247
7414001,1949178067
43718483,691103811
43718483,1632976766
43718483,1703794031
7414001,1921103417
65170305,1451460666
10085790,446399326
22133645,854815004
10085790,79470289
10085790,1886999734
10085790,313500114
10085790,79340432
22133645,2467423566
122157442,1894072826
77180748,2131864163
43718483,2462276675
22133645,1364089537
22133645,2461003737
22133645,254253563
7272055,1487886629
43718483,1848395280
10085790,2283500434
7414001,1956986726
53157733,1405678358
43718483,1133775615
41993819,2059902598
22133645,254256179
22133645,774398767
22133645,254254157
43718483,2002142184
43718483,2390517766
22133645,254254084
22133645,254255758
7098285,35783878
7272055,1489119309
7098285,173011271
43718483,1541433281
43718483,2390417026
53157733,1159699017
9824519,1949102875
1078844,2063777286
41993819,2039024016
10085790,1968661549
83275976,2275742611
43718483,691102980
22133645,1280437625
22133645,850808821
43718483,1124239517
22133645,2054421779
22133645,1583515606
43718483,691095465
10085790,298444443
43718483,1612362624
43718483,691093688
31954025,2186209899
10085790,1663748209
43718483,1622998257
10085790,1233602398
152445396,2286060991
43718483,1424751144
10085790,834850276
7414001,183100513
43718483,1133815862
43718483,1544579356
22133645,254228611
43718483,2112389156
7272055,1541367247
25262550,1865621696
7272055,165338943
25262550,1364122341
43718483,1146710206
43718483,1146746649
22133645,254254773
7414001,1926490857
43718483,869656042
102590948,2369073960
22133645,2083023686
7414001,1227065221
43718483,1543375910
10085790,1211895366
22133645,1429777577
22133645,932963564
22133645,2421736123
43718483,2196786930
22133645,820715916
10085790,1863740998
43718483,1700245501
43718483,1612339810
53157733,2010050775
43718483,2263852603
22133645,254228735
10085790,67258486
43718483,1151254255
43718483,1632363369
43718483,1151165923
152445396,2285143902
43718483,2313627383
43718483,1736806444
22133645,1458199670
10085790,2510679980
22133645,1458169664
43718483,2305716518
22133645,999727757
22133645,1449025877
22133645,1365010263
22133645,2054547877
43718483,1848377101
22133645,845913560
71406208,1755361140
10085790,2429741427
43718483,691103766
10085790,1303536551
7098285,35782164
43718483,691095487
10085790,74489701
10085790,2349945368
41993819,2058617176
22133645,2045334900
22133645,1357623196
22133645,254255106
43718483,2021532028
10085790,1778186761
53157733,2406372759
43718483,1610953568
43718483,1311027431
43718483,691095318
22133645,825264699
77180748,2131868956
10085790,71017898
43718483,2313840292
22133645,1694451642
7414001,1227154121
7414001,1952690006
122157442,1894243711
71406208,2402520971
22133645,254257119
65170305,1451460665
43718483,1346469411
7414001,1949235793
10085790,1675828406
43718483,1610242344
36691034,659984530
152569989,2306465238
7414001,185769619
65170305,1451698372
43718483,1422826015
43718483,1019149803
7414001,1227175380
43718483,1632341904
7098285,187596276
43718483,1422798438
43718483,2369135071
22133645,410993930
22133645,254271214
53157733,1266448002
6057104,2497036306
43718483,691096547
7272055,185724180
22133645,254256394
22133645,1089908351
43718483,1612433856
10069927,1889734265
22133645,411044572
43718483,691097932
9824519,1605916145
43718483,1023515705
41993819,1689804076
121360819,1899729636
43718483,1542323701
43718483,1737400574
43718483,992380881
10085790,302023998
53157733,2084485820
7272055,212157101
41993819,2039885034
43718483,691094478
22133645,254232983
43718483,2005233176
43718483,2390423215
10085790,202124801
17393801,2035778698
43718483,1610130355
7414001,1227016918
43718483,1151163794
121360819,1885741293
43718483,2369209166
22133645,1020417413
53157733,1986729197
43718483,1735939898
22133645,254255761
6057104,1185928758
43718483,1545676922
53157733,2007612313
22133645,1909928519
43718483,2390248178
43718483,2314262659
43718483,1018393572
9824519,1869315168
43718483,1146718225
10085790,849160547
43718483,1632922486
7098285,1040452787
65170305,1451515507
22133645,254254085
43718483,1735904901
22133645,2421835522
22133645,2422743734
10085790,297036696
43718483,691093567
22133645,2054472965
22133645,254232978
7414001,459241514
43718483,2094737855
22133645,821628984
43718483,1633182432
43718483,1541441571
31954025,1072004680
43718483,691097939
6581394,1203665256
46977785,1942422169
6055241,86293431
23919934,2420506795
914383,2277091369
38932895,1097760267
6652841,2309841981
9552186,146475730
5741736,2488011365
60983908,2149486986
6055241,31361647
15581711,1282598546
46977785,2164289403
9585242,2335390800
28234973,1022568367
9585242,2335410536
15581711,524333846
8257092,428127374
23919934,1812190643
29114301,943757713
7472175,133296091
38932895,695350200
15581711,2440714134
9585242,2336123746
6055241,33965936
39934192,1798046818
6055241,33838113
914383,2191833638
23919934,2420451777
8257092,301494152
6055241,372980645
46977785,1265975039
6055241,462257661
15581711,277688135
29114301,887732463
39934192,2127457837
9585242,2335457456
9552186,256997422
71874002,2199713672
9585242,2335474976
6055241,770924895
38932895,851249512
8478557,69002908
15581711,724953568
62302009,2072484582
9552186,469912703
9552186,109462167
6055241,773417571
23919934,1809648523
6055241,42979465
28659185,2233335120
15581711,1777026178
15581711,1592482491
38932895,1518552890
24382256,2005323403
46977785,1396163711
914383,2191794732
23919934,2444313472
38732156,588358874
5741736,2427918551
38932895,1620779140
8478557,840795663
6055241,350877104
9552186,383583969
6055241,66409736
52361177,1576924443
914383,1263878529
40642394,2285229246
38932895,1620818368
6055241,1352954130
18171700,237900166
9585242,2335586764
19781492,2042266172
24382256,1831294750
52361177,1577005011
15581711,2372615223
6055241,462249966
23919934,2407715721
9291917,1341700986
9585242,2335564973
51488174,1949108191
15581711,2317055709
23919934,1809488973
23919934,1591559857
23919934,1590871582
15581711,1869696088
9585242,2335411840
9552186,123626799
46977785,1682373695
154434627,2303941310
14275141,178217301
71874002,2425849006
46977785,2019667360
38932895,1620669589
15581711,284811130
15581711,573335973
38932895,1607683038
9585242,2335513407
15581711,1531825307
71874002,2109421485
52361177,912875102
5741736,2309593552
51488174,2053166448
15581711,281239299
46977785,1248383532
9552186,776168419
9585242,2335413501
8257092,755222294
28542968,1743528914
2513397,2402515078
9585242,2335926926
15581711,1419579784
6055241,45303329
6581394,797250205
15581711,2445009933
6055241,47923705
23919934,2420490286
7472175,1682866219
9585242,2335451680
6055241,65116543
9552186,472359898
6716871,1918407532
46977785,2214795476
6055241,296643902
38019341,2415178305
46977785,2164283133
9585242,2335439916
9585242,2335449597
46977785,1660736213
8478557,1390950726
8257092,300689262
6055241,1349167996
8257092,754468880
8478557,1177260084
43718483,2002616818
7414001,1920183023
22133645,1278599680
7272055,2441291946
22133645,1403244734
43718483,1737405318
43718483,2199204844
10085790,2203425670
43718483,2311482108
10085790,1880459517
31954025,2212536999
22133645,254253570
22133645,1380791442
7272055,184788775
22133645,1388389790
53157733,1323295396
43718483,2375493946
43718483,2114187885
7414001,1952217939
43718483,1737233586
22133645,695131247
22133645,1909885270
7272055,114744618
7272055,212313116
10085790,2008926414
43718483,1632966505
43718483,1148561407
43718483,1998364032
121360819,1885730130
22133645,932971337
22133645,254261066
22133645,2011464353
43718483,1146739614
121360819,1885568960
22133645,821638083
43718483,990004812
22133645,2366354598
7414001,1227316590
7272055,218371008
22133645,1052358804
22133645,2421814703
43718483,1543353154
43718483,1019998071
22133645,774379551
7272055,82840048
22133645,254234955
71406208,1889188093
43718483,691152204
22133645,459800127
43718483,691095470
7414001,1920964217
22133645,2421857054
122157442,1918867579
10085790,367738099
102590948,2205548448
31954025,949872890
7272055,114746483
15176048,1272373535
22133645,1380803371
43718483,1148580662
22133645,254271211
43718483,1544746870
43718483,1146712502
53157733,2369235048
43718483,2014394772
7414001,1227002535
22133645,821047792
43718483,2461954095
22133645,1446312008
7414001,1924424167
43718483,1146825075
1078844,2063983313
10085790,1446355980
7272055,1963582487
43718483,2462088511
10085790,1472768751
10085790,446392555
43718483,691102916
10085790,124330683
10085790,399653541
22133645,935487511
122157442,1918860295
71406208,2055449448
43718483,1630425941
43718483,1712566820
10085790,377089850
43718483,1545395625
10085790,240146553
7098285,456767359
77180748,2103890275
43718483,1610089471
43718483,1544549754
43718483,2314201668
10085790,141930257
43718483,1018097921
7414001,183102835
10085790,149445154
53157733,2235589191
7272055,114740880
43718483,2390259042
22133645,427309574
7272055,1486845771
43718483,2268049398
22133645,1611504069
43718483,931066623
9824519,1923229237
122157442,2034225180
43718483,1545307647
7414001,183912630
43718483,992283225
152445396,2285140646
22133645,695122654
6057104,27412272
53157733,1889632369
43718483,691095361
43718483,2378970411
43718483,1151251183
22133645,1549203864
10085790,79471220
22133645,254229485
22133645,254232649
121360819,1885784027
43718483,691103034
43718483,1205036225
43718483,922197958
10085790,346878679
10085790,834870976
43718483,2389069503
53157733,1741849499
43718483,691097917
43718483,691095483
10085790,68881546
10085790,68785900
43718483,1019392093
22133645,932982401
53157733,1739888263
22133645,828940830
43718483,691151350
43718483,2196932599
22133645,1078616857
43718483,2353347932
7272055,1467354022
43718483,1636651364
43718483,1294995459
43718483,1346406368
22133645,254256194
10085790,1127415359
43718483,1148516527
22133645,1730451013
43718483,911394624
22133645,254254227
22133645,254271201
22133645,254256513
7414001,933553899
43718483,2040266471
53157733,2010055651
22133645,1201415647
43718483,1346831939
71406208,1865288279
43718483,890618600
71406208,2402528583
7414001,1920852465
10085790,70576351
10069927,928554558
22133645,254253884
43718483,1148574971
22133645,254256388
71406208,1860998152
22133645,1449010781
43718483,1346357485
71406208,2402521336
10085790,1230605468
10085790,2437888809
43718483,2039998370
43718483,2004808502
7414001,1920986885
43718483,1310959204
10085790,320765806
43718483,2390565931
43718483,1737246778
43718483,989912447
43718483,1610246269
7414001,1920109765
43718483,1632957706
1078844,2063787459
10069927,727024304
10085790,71026198
